order_city,date,precipitation_mm,temp_mean_c,weather_code,weather_condition
Los Angeles,2017-01-30,0.0,14.2,2,Cloudy
Los Angeles,2017-01-31,0.0,14.8,3,Cloudy
Los Angeles,2017-02-01,0.0,12.0,3,Cloudy
Los Angeles,2017-02-02,0.0,12.3,3,Cloudy
Los Angeles,2017-02-03,7.8,13.4,61,Rain
Los Angeles,2017-02-04,0.0,14.0,3,Cloudy
Los Angeles,2017-02-05,0.0,12.0,3,Cloudy
Los Angeles,2017-02-06,9.8,12.8,61,Rain
Los Angeles,2017-02-07,2.7,15.2,53,Rain
Los Angeles,2017-02-08,0.5,16.5,51,Rain
Los Angeles,2017-02-09,0.1,16.2,51,Rain
Los Angeles,2017-02-10,11.4,14.9,63,Rain
Los Angeles,2017-02-11,4.2,14.4,53,Rain
Los Angeles,2017-02-12,0.0,13.7,3,Cloudy
Los Angeles,2017-02-13,0.0,15.1,3,Cloudy
Los Angeles,2017-02-14,0.0,14.2,3,Cloudy
Los Angeles,2017-02-15,0.0,15.1,3,Cloudy
Los Angeles,2017-02-16,0.7,14.4,51,Rain
Los Angeles,2017-02-17,50.6,12.6,65,Rain
Los Angeles,2017-02-18,10.2,12.1,63,Rain
Los Angeles,2017-02-19,1.0,12.6,51,Rain
Los Angeles,2017-02-20,0.3,13.3,51,Rain
Los Angeles,2017-02-21,0.0,15.0,3,Cloudy
Los Angeles,2017-02-22,0.1,12.8,51,Rain
Los Angeles,2017-02-23,0.0,10.1,0,Clear
Los Angeles,2017-02-24,0.0,8.7,3,Cloudy
Los Angeles,2017-02-25,0.0,9.9,3,Cloudy
Los Angeles,2017-02-26,3.1,10.3,55,Rain
Los Angeles,2017-02-27,0.2,11.8,51,Rain
Los Angeles,2017-02-28,0.0,11.1,2,Cloudy
Los Angeles,2017-03-01,0.0,11.9,0,Clear
Los Angeles,2017-03-02,0.0,12.9,3,Cloudy
Los Angeles,2017-03-03,0.0,14.1,3,Cloudy
Los Angeles,2017-03-04,0.0,14.2,3,Cloudy
Los Angeles,2017-03-05,2.7,12.1,61,Rain
Los Angeles,2017-03-06,0.0,9.9,1,Clear
Los Angeles,2017-03-07,0.0,13.6,3,Cloudy
Los Angeles,2017-03-08,0.0,18.2,3,Cloudy
Los Angeles,2017-03-09,0.0,19.8,2,Cloudy
Los Angeles,2017-03-10,0.0,19.6,3,Cloudy
Los Angeles,2017-03-11,0.0,18.9,3,Cloudy
Los Angeles,2017-03-12,0.0,18.3,1,Clear
Los Angeles,2017-03-13,0.0,19.1,3,Cloudy
Los Angeles,2017-03-14,0.0,19.7,3,Cloudy
Los Angeles,2017-03-15,0.0,19.3,3,Cloudy
Los Angeles,2017-03-16,0.0,18.2,3,Cloudy
Los Angeles,2017-03-17,0.0,17.3,3,Cloudy
Los Angeles,2017-03-18,0.0,16.3,3,Cloudy
Los Angeles,2017-03-19,0.0,15.8,3,Cloudy
Los Angeles,2017-03-20,0.3,15.7,51,Rain
Los Angeles,2017-03-21,13.6,15.0,63,Rain
Los Angeles,2017-03-22,3.5,15.5,53,Rain
Los Angeles,2017-03-23,0.0,14.4,0,Clear
Los Angeles,2017-03-24,0.0,14.0,3,Cloudy
Los Angeles,2017-03-25,1.4,14.6,55,Rain
Los Angeles,2017-03-26,0.0,14.9,3,Cloudy
Los Angeles,2017-03-27,0.0,16.3,3,Cloudy
Los Angeles,2017-03-28,0.0,17.3,0,Clear
Los Angeles,2017-03-29,0.0,18.8,1,Clear
Los Angeles,2017-03-30,0.0,17.9,1,Clear
Los Angeles,2017-03-31,0.0,17.1,0,Clear
Los Angeles,2017-04-01,0.0,16.4,0,Clear
Los Angeles,2017-04-02,0.0,17.5,3,Cloudy
Los Angeles,2017-04-03,0.0,15.4,3,Cloudy
Los Angeles,2017-04-04,0.0,17.5,3,Cloudy
Los Angeles,2017-04-05,0.0,19.7,3,Cloudy
Los Angeles,2017-04-06,0.0,17.7,3,Cloudy
Los Angeles,2017-04-07,0.0,16.8,3,Cloudy
Los Angeles,2017-04-08,2.9,16.3,55,Rain
Los Angeles,2017-04-09,0.0,14.9,3,Cloudy
Los Angeles,2017-04-10,0.0,17.1,3,Cloudy
Los Angeles,2017-04-11,0.0,16.7,3,Cloudy
Los Angeles,2017-04-12,0.0,17.2,3,Cloudy
Los Angeles,2017-04-13,0.0,16.5,3,Cloudy
Los Angeles,2017-04-14,0.0,14.9,1,Clear
Los Angeles,2017-04-15,0.0,17.2,3,Cloudy
Los Angeles,2017-04-16,0.0,17.2,3,Cloudy
Los Angeles,2017-04-17,0.0,17.0,3,Cloudy
Los Angeles,2017-04-18,0.0,18.8,3,Cloudy
Los Angeles,2017-04-19,0.0,18.2,3,Cloudy
Los Angeles,2017-04-20,0.0,19.8,1,Clear
Los Angeles,2017-04-21,0.0,22.3,2,Cloudy
Los Angeles,2017-04-22,0.0,22.9,3,Cloudy
Los Angeles,2017-04-23,0.0,19.5,3,Cloudy
Los Angeles,2017-04-24,0.0,17.8,3,Cloudy
Los Angeles,2017-04-25,0.0,20.8,3,Cloudy
Los Angeles,2017-04-26,0.0,19.9,3,Cloudy
Los Angeles,2017-04-27,0.3,22.1,51,Rain
Los Angeles,2017-04-28,0.0,23.4,2,Cloudy
Los Angeles,2017-04-29,0.0,21.7,1,Clear
Los Angeles,2017-04-30,0.0,21.8,0,Clear
Los Angeles,2017-05-01,0.0,21.4,0,Clear
Los Angeles,2017-05-02,0.0,21.7,2,Cloudy
Los Angeles,2017-05-03,0.0,20.8,2,Cloudy
Los Angeles,2017-05-04,0.0,19.3,3,Cloudy
Los Angeles,2017-05-05,0.0,17.2,3,Cloudy
Los Angeles,2017-05-06,0.7,15.6,51,Rain
Los Angeles,2017-05-07,1.8,13.0,53,Rain
Los Angeles,2017-05-08,0.0,14.8,3,Cloudy
Los Angeles,2017-05-09,0.0,16.2,3,Cloudy
Los Angeles,2017-05-10,0.2,17.2,51,Rain
Los Angeles,2017-05-11,0.0,17.8,3,Cloudy
Los Angeles,2017-05-12,0.0,17.0,3,Cloudy
Los Angeles,2017-05-13,0.0,18.1,2,Cloudy
Los Angeles,2017-05-14,0.0,17.2,3,Cloudy
Los Angeles,2017-05-15,0.9,15.6,51,Rain
Los Angeles,2017-05-16,0.0,16.2,3,Cloudy
Los Angeles,2017-05-17,0.0,16.5,3,Cloudy
Los Angeles,2017-05-18,0.0,17.8,1,Clear
Los Angeles,2017-05-19,0.0,22.0,0,Clear
Los Angeles,2017-05-20,0.0,25.7,1,Clear
Los Angeles,2017-05-21,0.0,23.6,0,Clear
Los Angeles,2017-05-22,0.0,20.8,3,Cloudy
Los Angeles,2017-05-23,0.0,20.0,3,Cloudy
Los Angeles,2017-05-24,0.1,18.1,51,Rain
Los Angeles,2017-05-25,0.1,17.6,51,Rain
Los Angeles,2017-05-26,0.0,18.3,3,Cloudy
Los Angeles,2017-05-27,0.0,17.9,3,Cloudy
Los Angeles,2017-05-28,0.0,18.4,1,Clear
Los Angeles,2017-05-29,0.0,18.1,3,Cloudy
Los Angeles,2017-05-30,0.0,18.1,3,Cloudy
Los Angeles,2017-05-31,0.7,18.0,53,Rain
Los Angeles,2017-06-01,0.3,19.0,51,Rain
Los Angeles,2017-06-02,0.1,19.7,51,Rain
Los Angeles,2017-06-03,0.0,20.3,3,Cloudy
Los Angeles,2017-06-04,0.0,19.6,3,Cloudy
Los Angeles,2017-06-05,0.0,19.2,3,Cloudy
Los Angeles,2017-06-06,0.0,19.1,3,Cloudy
Los Angeles,2017-06-07,0.0,19.0,3,Cloudy
Los Angeles,2017-06-08,0.0,19.2,3,Cloudy
Los Angeles,2017-06-09,0.0,18.9,3,Cloudy
Los Angeles,2017-06-10,0.3,19.1,51,Rain
Los Angeles,2017-06-11,0.5,18.3,51,Rain
Los Angeles,2017-06-12,0.0,18.6,0,Clear
Los Angeles,2017-06-13,0.0,20.1,1,Clear
Los Angeles,2017-06-14,0.0,22.4,0,Clear
Los Angeles,2017-06-15,0.0,23.1,0,Clear
Los Angeles,2017-06-16,0.0,23.5,1,Clear
Los Angeles,2017-06-17,0.0,22.7,3,Cloudy
Los Angeles,2017-06-18,0.0,22.5,3,Cloudy
Los Angeles,2017-06-19,0.0,22.0,3,Cloudy
Los Angeles,2017-06-20,0.0,23.2,3,Cloudy
Los Angeles,2017-06-21,0.0,23.6,3,Cloudy
Los Angeles,2017-06-22,0.0,21.5,3,Cloudy
Los Angeles,2017-06-23,0.0,20.7,3,Cloudy
Los Angeles,2017-06-24,0.0,21.4,3,Cloudy
Los Angeles,2017-06-25,0.0,23.1,3,Cloudy
Los Angeles,2017-06-26,0.0,25.9,1,Clear
Los Angeles,2017-06-27,0.0,23.9,0,Clear
Los Angeles,2017-06-28,0.0,21.1,3,Cloudy
Los Angeles,2017-06-29,0.0,20.5,3,Cloudy
Los Angeles,2017-06-30,0.0,20.4,3,Cloudy
Los Angeles,2017-07-01,0.0,20.2,3,Cloudy
Los Angeles,2017-07-02,0.0,21.5,3,Cloudy
Los Angeles,2017-07-03,0.0,21.8,3,Cloudy
Los Angeles,2017-07-04,0.0,22.4,3,Cloudy
Los Angeles,2017-07-05,0.0,23.6,3,Cloudy
Los Angeles,2017-07-06,0.0,24.5,2,Cloudy
Los Angeles,2017-07-07,0.0,27.2,3,Cloudy
Los Angeles,2017-07-08,0.0,28.2,3,Cloudy
Los Angeles,2017-07-09,0.0,27.2,3,Cloudy
Los Angeles,2017-07-10,0.4,27.3,51,Rain
Los Angeles,2017-07-11,0.0,24.7,2,Cloudy
Los Angeles,2017-07-12,0.0,23.8,1,Clear
Los Angeles,2017-07-13,0.0,23.3,3,Cloudy
Los Angeles,2017-07-14,0.0,23.2,3,Cloudy
Los Angeles,2017-07-15,0.0,24.5,1,Clear
Los Angeles,2017-07-16,0.0,24.3,3,Cloudy
Los Angeles,2017-07-17,0.0,24.5,2,Cloudy
Los Angeles,2017-07-18,0.0,23.9,3,Cloudy
Los Angeles,2017-07-19,0.0,24.4,3,Cloudy
Los Angeles,2017-07-20,0.0,24.2,3,Cloudy
Los Angeles,2017-07-21,0.0,23.4,2,Cloudy
Los Angeles,2017-07-22,0.0,23.5,3,Cloudy
Los Angeles,2017-07-23,0.0,23.8,2,Cloudy
Los Angeles,2017-07-24,1.5,23.5,53,Rain
Los Angeles,2017-07-25,4.6,22.5,61,Rain
Los Angeles,2017-07-26,0.0,22.8,3,Cloudy
Los Angeles,2017-07-27,0.0,22.8,3,Cloudy
Los Angeles,2017-07-28,0.0,22.4,3,Cloudy
Los Angeles,2017-07-29,0.0,22.9,3,Cloudy
Los Angeles,2017-07-30,0.0,23.1,3,Cloudy
Los Angeles,2017-07-31,0.0,22.4,3,Cloudy
Los Angeles,2017-08-01,0.3,26.1,51,Rain
Los Angeles,2017-08-02,0.0,27.0,3,Cloudy
Los Angeles,2017-08-03,2.9,27.2,61,Rain
Los Angeles,2017-08-04,0.0,25.9,1,Clear
Los Angeles,2017-08-05,0.0,24.1,3,Cloudy
Los Angeles,2017-08-06,0.0,23.6,2,Cloudy
Los Angeles,2017-08-07,0.0,22.8,3,Cloudy
Los Angeles,2017-08-08,0.0,24.2,3,Cloudy
Los Angeles,2017-08-09,0.0,23.3,3,Cloudy
Los Angeles,2017-08-10,0.0,23.7,3,Cloudy
Los Angeles,2017-08-11,0.0,23.2,3,Cloudy
Los Angeles,2017-08-12,0.0,23.1,3,Cloudy
Los Angeles,2017-08-13,0.0,22.5,3,Cloudy
Los Angeles,2017-08-14,0.0,21.9,3,Cloudy
Los Angeles,2017-08-15,0.2,21.4,51,Rain
Los Angeles,2017-08-16,0.1,21.7,51,Rain
Los Angeles,2017-08-17,0.0,21.8,1,Clear
Los Angeles,2017-08-18,0.0,21.9,0,Clear
Los Angeles,2017-08-19,0.0,21.2,3,Cloudy
Los Angeles,2017-08-20,0.0,21.7,3,Cloudy
Los Angeles,2017-08-21,0.0,22.3,2,Cloudy
Los Angeles,2017-08-22,0.0,22.0,3,Cloudy
Los Angeles,2017-08-23,0.0,21.7,3,Cloudy
Los Angeles,2017-08-24,0.0,21.2,3,Cloudy
Los Angeles,2017-08-25,0.0,21.9,3,Cloudy
Los Angeles,2017-08-26,0.0,22.5,3,Cloudy
Los Angeles,2017-08-27,0.0,22.7,3,Cloudy
Los Angeles,2017-08-28,0.0,24.9,2,Cloudy
Los Angeles,2017-08-29,0.0,27.1,3,Cloudy
Los Angeles,2017-08-30,0.0,28.9,1,Clear
Los Angeles,2017-08-31,1.1,30.8,55,Rain
Los Angeles,2017-09-01,0.0,30.3,2,Cloudy
Los Angeles,2017-09-02,0.0,30.1,3,Cloudy
Los Angeles,2017-09-03,0.8,29.3,53,Rain
Los Angeles,2017-09-04,0.2,25.2,51,Rain
Los Angeles,2017-09-05,0.0,24.8,1,Clear
Los Angeles,2017-09-06,0.0,24.4,3,Cloudy
Los Angeles,2017-09-07,0.0,23.7,3,Cloudy
Los Angeles,2017-09-08,0.0,22.8,3,Cloudy
Los Angeles,2017-09-09,0.0,22.5,3,Cloudy
Los Angeles,2017-09-10,0.0,24.1,3,Cloudy
Los Angeles,2017-09-11,0.0,25.2,3,Cloudy
Los Angeles,2017-09-12,0.0,23.4,3,Cloudy
Los Angeles,2017-09-13,0.1,21.2,51,Rain
Los Angeles,2017-09-14,0.1,20.6,51,Rain
Los Angeles,2017-09-15,0.0,21.3,3,Cloudy
Los Angeles,2017-09-16,0.0,21.3,3,Cloudy
Los Angeles,2017-09-17,0.0,20.8,3,Cloudy
Los Angeles,2017-09-18,0.0,20.4,3,Cloudy
Los Angeles,2017-09-19,0.1,21.3,51,Rain
Los Angeles,2017-09-20,0.0,21.1,3,Cloudy
Los Angeles,2017-09-21,1.1,20.4,51,Rain
Los Angeles,2017-09-22,0.0,18.8,3,Cloudy
Los Angeles,2017-09-23,0.1,18.6,51,Rain
Los Angeles,2017-09-24,0.0,21.0,1,Clear
Los Angeles,2017-09-25,0.0,22.2,3,Cloudy
Los Angeles,2017-09-26,0.0,22.4,1,Clear
Los Angeles,2017-09-27,0.0,22.1,0,Clear
Los Angeles,2017-09-28,0.0,24.1,2,Cloudy
Los Angeles,2017-09-29,0.0,23.2,3,Cloudy
Los Angeles,2017-09-30,0.0,21.7,2,Cloudy
Los Angeles,2017-10-01,0.0,20.6,1,Clear
Los Angeles,2017-10-02,0.0,20.0,1,Clear
Los Angeles,2017-10-03,1.2,19.6,53,Rain
Los Angeles,2017-10-04,0.0,19.7,2,Cloudy
Los Angeles,2017-10-05,0.0,20.8,0,Clear
Los Angeles,2017-10-06,0.0,24.1,0,Clear
Los Angeles,2017-10-07,0.0,25.4,1,Clear
Los Angeles,2017-10-08,0.0,20.2,3,Cloudy
Los Angeles,2017-10-09,0.0,21.7,3,Cloudy
Los Angeles,2017-10-10,0.0,21.2,3,Cloudy
Los Angeles,2017-10-11,0.0,19.0,3,Cloudy
Los Angeles,2017-10-12,0.0,18.7,3,Cloudy
Los Angeles,2017-10-13,0.0,19.2,3,Cloudy
Los Angeles,2017-10-14,0.0,21.3,2,Cloudy
Los Angeles,2017-10-15,0.0,23.4,2,Cloudy
Los Angeles,2017-10-16,0.0,26.5,3,Cloudy
Los Angeles,2017-10-17,0.0,26.2,3,Cloudy
Los Angeles,2017-10-18,0.0,23.4,2,Cloudy
Los Angeles,2017-10-19,0.0,20.5,3,Cloudy
Los Angeles,2017-10-20,0.3,19.9,51,Rain
Los Angeles,2017-10-21,0.0,18.7,1,Clear
Los Angeles,2017-10-22,0.0,22.7,0,Clear
Los Angeles,2017-10-23,0.0,27.0,0,Clear
Los Angeles,2017-10-24,0.0,31.0,0,Clear
Los Angeles,2017-10-25,0.0,27.6,0,Clear
Los Angeles,2017-10-26,0.0,24.8,0,Clear
Los Angeles,2017-10-27,0.0,22.8,0,Clear
Los Angeles,2017-10-28,0.0,19.8,2,Cloudy
Los Angeles,2017-10-29,0.0,18.2,3,Cloudy
Los Angeles,2017-10-30,0.5,18.9,51,Rain
Los Angeles,2017-10-31,1.7,18.3,51,Rain
Los Angeles,2017-11-01,1.1,18.4,51,Rain
Los Angeles,2017-11-02,0.6,17.5,51,Rain
Los Angeles,2017-11-03,2.2,17.3,61,Rain
Los Angeles,2017-11-04,0.0,17.3,2,Cloudy
Los Angeles,2017-11-05,0.9,17.7,51,Rain
Los Angeles,2017-11-06,0.6,17.1,53,Rain
Los Angeles,2017-11-07,0.1,18.5,51,Rain
Los Angeles,2017-11-08,0.0,18.5,3,Cloudy
Los Angeles,2017-11-09,0.1,17.8,51,Rain
Los Angeles,2017-11-10,0.0,16.7,3,Cloudy
Los Angeles,2017-11-11,0.0,16.6,3,Cloudy
Los Angeles,2017-11-12,0.0,16.3,3,Cloudy
Los Angeles,2017-11-13,0.0,17.0,3,Cloudy
Los Angeles,2017-11-14,0.0,18.2,3,Cloudy
Los Angeles,2017-11-15,0.0,19.5,3,Cloudy
Los Angeles,2017-11-16,0.0,20.3,3,Cloudy
Los Angeles,2017-11-17,1.7,18.8,53,Rain
Los Angeles,2017-11-18,0.0,17.7,3,Cloudy
Los Angeles,2017-11-19,0.0,18.0,3,Cloudy
Los Angeles,2017-11-20,0.0,17.9,3,Cloudy
Los Angeles,2017-11-21,0.0,21.5,3,Cloudy
Los Angeles,2017-11-22,0.0,23.8,0,Clear
Los Angeles,2017-11-23,0.0,24.7,3,Cloudy
Los Angeles,2017-11-24,0.0,22.0,3,Cloudy
Los Angeles,2017-11-25,0.0,21.3,3,Cloudy
Los Angeles,2017-11-26,0.2,16.1,51,Rain
Los Angeles,2017-11-27,1.0,15.9,51,Rain
Los Angeles,2017-11-28,0.0,16.1,3,Cloudy
Los Angeles,2017-11-29,0.0,16.9,3,Cloudy
Los Angeles,2017-11-30,0.0,17.2,3,Cloudy
Los Angeles,2017-12-01,0.0,15.9,3,Cloudy
Los Angeles,2017-12-02,0.0,16.7,3,Cloudy
Los Angeles,2017-12-03,0.1,15.5,51,Rain
Los Angeles,2017-12-04,0.0,15.2,1,Clear
Los Angeles,2017-12-05,0.0,15.2,0,Clear
Los Angeles,2017-12-06,0.0,16.7,0,Clear
Los Angeles,2017-12-07,0.0,18.4,0,Clear
Los Angeles,2017-12-08,0.0,15.8,3,Cloudy
Los Angeles,2017-12-09,0.0,17.3,3,Cloudy
Los Angeles,2017-12-10,0.0,18.7,3,Cloudy
Los Angeles,2017-12-11,0.0,18.0,3,Cloudy
Los Angeles,2017-12-12,0.0,16.0,1,Clear
Los Angeles,2017-12-13,0.0,16.8,2,Cloudy
Los Angeles,2017-12-14,0.0,16.8,2,Cloudy
Los Angeles,2017-12-15,0.0,17.3,3,Cloudy
Los Angeles,2017-12-16,0.0,14.7,3,Cloudy
Los Angeles,2017-12-17,0.0,15.6,2,Cloudy
Los Angeles,2017-12-18,0.0,13.6,3,Cloudy
Los Angeles,2017-12-19,0.0,13.6,1,Clear
Los Angeles,2017-12-20,0.8,11.8,53,Rain
Los Angeles,2017-12-21,0.0,11.0,0,Clear
Los Angeles,2017-12-22,0.0,11.2,3,Cloudy
Los Angeles,2017-12-23,0.0,14.0,3,Cloudy
Los Angeles,2017-12-24,0.0,15.4,3,Cloudy
Los Angeles,2017-12-25,0.0,13.4,3,Cloudy
Los Angeles,2017-12-26,0.0,13.6,3,Cloudy
Los Angeles,2017-12-27,0.0,16.6,0,Clear
Los Angeles,2017-12-28,0.0,18.9,1,Clear
Los Angeles,2017-12-29,0.0,20.0,2,Cloudy
Los Angeles,2017-12-30,0.0,14.9,3,Cloudy
Los Angeles,2017-12-31,0.0,13.3,3,Cloudy
Los Angeles,2018-01-01,0.0,14.5,3,Cloudy
Los Angeles,2018-01-02,0.0,15.2,3,Cloudy
Los Angeles,2018-01-03,0.2,18.1,51,Rain
Los Angeles,2018-01-04,0.3,16.1,51,Rain
Los Angeles,2018-01-05,0.0,17.5,3,Cloudy
Los Angeles,2018-01-06,0.0,16.8,3,Cloudy
Los Angeles,2018-01-07,0.0,17.5,3,Cloudy
Los Angeles,2018-01-08,13.5,16.9,63,Rain
Los Angeles,2018-01-09,42.3,13.6,65,Rain
Los Angeles,2018-01-10,0.0,12.0,3,Cloudy
Los Angeles,2018-01-11,0.0,14.6,1,Clear
Los Angeles,2018-01-12,0.0,14.7,3,Cloudy
Los Angeles,2018-01-13,0.0,15.5,3,Cloudy
Los Angeles,2018-01-14,0.0,17.0,3,Cloudy
Los Angeles,2018-01-15,0.0,16.1,3,Cloudy
Los Angeles,2018-01-16,0.0,14.9,3,Cloudy
Los Angeles,2018-01-17,0.0,17.0,3,Cloudy
Los Angeles,2018-01-18,0.0,17.9,3,Cloudy
Los Angeles,2018-01-19,0.6,13.7,51,Rain
Los Angeles,2018-01-20,0.0,11.5,3,Cloudy
Los Angeles,2018-01-21,0.0,9.5,3,Cloudy
Los Angeles,2018-01-22,0.0,10.5,3,Cloudy
Los Angeles,2018-01-23,0.0,12.2,0,Clear
Los Angeles,2018-01-24,0.0,15.1,3,Cloudy
Los Angeles,2018-01-25,0.2,11.0,51,Rain
Los Angeles,2018-01-26,0.0,10.6,3,Cloudy
Los Angeles,2018-01-27,0.0,13.8,3,Cloudy
Los Angeles,2018-01-28,0.0,19.2,2,Cloudy
Los Angeles,2018-01-29,0.0,20.0,3,Cloudy
Los Angeles,2018-01-30,0.0,19.4,3,Cloudy
Los Angeles,2018-01-31,0.0,18.9,2,Cloudy
Tegucigalpa,2015-01-01,0.0,20.6,3,Cloudy
Tegucigalpa,2015-01-02,0.8,20.9,51,Rain
Tegucigalpa,2015-01-03,0.2,21.5,51,Rain
Tegucigalpa,2015-01-04,0.0,21.4,2,Cloudy
Tegucigalpa,2015-01-05,0.2,20.7,51,Rain
Tegucigalpa,2015-01-06,0.3,20.4,51,Rain
Tegucigalpa,2015-01-07,0.9,20.2,51,Rain
Tegucigalpa,2015-01-08,0.0,20.3,3,Cloudy
Tegucigalpa,2015-01-09,0.0,20.2,2,Cloudy
Tegucigalpa,2015-01-10,0.0,20.3,3,Cloudy
Tegucigalpa,2015-01-11,0.0,21.2,2,Cloudy
Tegucigalpa,2015-01-12,0.0,21.6,2,Cloudy
Tegucigalpa,2015-01-13,0.0,21.9,2,Cloudy
Tegucigalpa,2015-01-14,0.0,22.0,3,Cloudy
Tegucigalpa,2015-01-15,0.1,21.7,51,Rain
Tegucigalpa,2015-01-16,0.2,21.6,51,Rain
Tegucigalpa,2015-01-17,0.0,21.2,3,Cloudy
Tegucigalpa,2015-01-18,0.0,20.7,3,Cloudy
Tegucigalpa,2015-01-19,0.0,21.1,3,Cloudy
Tegucigalpa,2015-01-20,0.0,21.1,3,Cloudy
Tegucigalpa,2015-01-21,0.0,21.1,3,Cloudy
Tegucigalpa,2015-01-22,0.0,21.3,3,Cloudy
Tegucigalpa,2015-01-23,0.0,22.6,3,Cloudy
Tegucigalpa,2015-01-24,0.0,21.6,3,Cloudy
Tegucigalpa,2015-01-25,1.1,20.0,51,Rain
Tegucigalpa,2015-01-26,0.0,18.2,3,Cloudy
Tegucigalpa,2015-01-27,0.0,18.2,3,Cloudy
Tegucigalpa,2015-01-28,0.0,18.2,1,Clear
Tegucigalpa,2015-01-29,0.0,19.0,2,Cloudy
Tegucigalpa,2015-01-30,0.0,18.0,2,Cloudy
Tegucigalpa,2015-01-31,0.0,19.7,3,Cloudy
Tegucigalpa,2015-02-01,0.0,21.2,2,Cloudy
Tegucigalpa,2015-02-02,0.0,21.8,2,Cloudy
Tegucigalpa,2015-02-03,0.0,21.7,3,Cloudy
Tegucigalpa,2015-02-04,0.0,21.5,1,Clear
Tegucigalpa,2015-02-05,0.0,21.1,2,Cloudy
Tegucigalpa,2015-02-06,0.3,20.2,51,Rain
Tegucigalpa,2015-02-07,0.0,19.6,3,Cloudy
Tegucigalpa,2015-02-08,0.0,21.2,3,Cloudy
Tegucigalpa,2015-02-09,0.0,23.2,3,Cloudy
Tegucigalpa,2015-02-10,0.0,21.7,3,Cloudy
Tegucigalpa,2015-02-11,0.0,21.9,3,Cloudy
Tegucigalpa,2015-02-12,1.1,21.9,51,Rain
Tegucigalpa,2015-02-13,0.0,20.7,1,Clear
Tegucigalpa,2015-02-14,0.0,20.3,3,Cloudy
Tegucigalpa,2015-02-15,0.0,19.9,1,Clear
Tegucigalpa,2015-02-16,0.0,21.7,2,Cloudy
Tegucigalpa,2015-02-17,0.0,23.9,1,Clear
Tegucigalpa,2015-02-18,0.0,22.3,2,Cloudy
Tegucigalpa,2015-02-19,0.2,20.4,51,Rain
Tegucigalpa,2015-02-20,0.0,20.2,2,Cloudy
Tegucigalpa,2015-02-21,0.0,21.6,3,Cloudy
Tegucigalpa,2015-02-22,0.0,22.4,3,Cloudy
Tegucigalpa,2015-02-23,0.0,22.4,3,Cloudy
Tegucigalpa,2015-02-24,0.0,23.0,1,Clear
Tegucigalpa,2015-02-25,0.0,23.0,3,Cloudy
Tegucigalpa,2015-02-26,0.1,24.1,51,Rain
Tegucigalpa,2015-02-27,0.0,24.2,2,Cloudy
Tegucigalpa,2015-02-28,0.0,23.3,1,Clear
Tegucigalpa,2015-03-01,0.0,23.1,1,Clear
Tegucigalpa,2015-03-02,0.0,22.5,3,Cloudy
Tegucigalpa,2015-03-03,0.0,22.4,3,Cloudy
Tegucigalpa,2015-03-04,0.0,22.2,3,Cloudy
Tegucigalpa,2015-03-05,0.3,22.9,51,Rain
Tegucigalpa,2015-03-06,0.0,23.3,3,Cloudy
Tegucigalpa,2015-03-07,0.0,22.3,3,Cloudy
Tegucigalpa,2015-03-08,0.0,22.0,1,Clear
Tegucigalpa,2015-03-09,0.2,21.5,51,Rain
Tegucigalpa,2015-03-10,0.0,22.1,3,Cloudy
Tegucigalpa,2015-03-11,0.0,23.0,3,Cloudy
Tegucigalpa,2015-03-12,0.0,23.5,3,Cloudy
Tegucigalpa,2015-03-13,0.0,23.5,1,Clear
Tegucigalpa,2015-03-14,0.0,22.5,3,Cloudy
Tegucigalpa,2015-03-15,0.0,23.3,3,Cloudy
Tegucigalpa,2015-03-16,0.0,22.7,3,Cloudy
Tegucigalpa,2015-03-17,0.0,23.5,3,Cloudy
Tegucigalpa,2015-03-18,0.0,24.0,3,Cloudy
Tegucigalpa,2015-03-19,0.5,23.7,51,Rain
Tegucigalpa,2015-03-20,0.0,24.3,3,Cloudy
Tegucigalpa,2015-03-21,0.0,24.0,3,Cloudy
Tegucigalpa,2015-03-22,1.4,24.6,51,Rain
Tegucigalpa,2015-03-23,2.3,24.8,53,Rain
Tegucigalpa,2015-03-24,0.7,24.8,51,Rain
Tegucigalpa,2015-03-25,0.0,25.3,3,Cloudy
Tegucigalpa,2015-03-26,0.2,25.4,51,Rain
Tegucigalpa,2015-03-27,1.3,25.4,53,Rain
Tegucigalpa,2015-03-28,0.3,24.2,51,Rain
Tegucigalpa,2015-03-29,0.2,23.8,51,Rain
Tegucigalpa,2015-03-30,0.7,23.4,51,Rain
Tegucigalpa,2015-03-31,0.0,23.5,3,Cloudy
Tegucigalpa,2015-04-01,0.3,24.0,51,Rain
Tegucigalpa,2015-04-02,0.4,24.5,51,Rain
Tegucigalpa,2015-04-03,0.0,24.5,3,Cloudy
Tegucigalpa,2015-04-04,0.0,24.5,3,Cloudy
Tegucigalpa,2015-04-05,0.0,24.1,3,Cloudy
Tegucigalpa,2015-04-06,0.0,23.8,3,Cloudy
Tegucigalpa,2015-04-07,0.0,23.1,3,Cloudy
Tegucigalpa,2015-04-08,0.0,24.2,2,Cloudy
Tegucigalpa,2015-04-09,0.0,24.1,2,Cloudy
Tegucigalpa,2015-04-10,0.0,24.4,1,Clear
Tegucigalpa,2015-04-11,0.0,24.7,3,Cloudy
Tegucigalpa,2015-04-12,0.0,25.5,3,Cloudy
